iter	Passed	Remaining
5025	153658	152068
5026	153684	152033
5027	153709	151997
5028	153735	151962
5029	153761	151926
5030	153790	151895
5031	153816	151860
5032	153841	151824
5033	153872	151793
5034	153895	151756
5035	153921	151720
5036	153945	151684
5037	153970	151648
5038	154018	151634
5039	154057	151612
5040	154094	151588
5041	154119	151551
5042	154144	151515
5043	154170	151480
5044	154201	151450
5045	154229	151417
5046	154258	151385
5047	154284	151350
5048	154316	151321
5049	154342	151286
5050	154369	151252
5051	154399	151220
5052	154428	151188
5053	154458	151158
5054	154486	151125
5055	154513	151090
5056	154540	151056
5057	154568	151023
5058	154618	151012
5059	154643	150976
5060	154669	150941
5061	154694	150904
5062	154718	150868
5063	154744	150833
5064	154767	150795
5065	154794	150761
5066	154818	150724
5067	154843	150688
5068	154874	150658
5069	154906	150628
5070	154935	150597
5071	154960	150561
5072	154984	150523
5073	155021	150499
5074	155046	150464
5075	155070	150427
5076	155097	150393
5077	155126	150361
5078	155151	150324
5079	155176	150289
5080	155201	150253
5081	155227	150218
5082	155253	150183
5083	155278	150147
5084	155324	150131
5085	155366	150112
5086	155402	150087
5087	155427	150050
5088	155452	150015
5089	155477	149979
5090	155505	149946
5091	155532	149911
5092	155560	149878
5093	155586	149844
5094	155614	149811
5095	155639	149775
5096	155668	149743
5097	155697	149711
5098	155727	149680
5099	155758	149650
5100	155792	149623
5101	155820	149589
5102	155848	149556
5103	155880	149527
5104	155908	149495
5105	155936	149461
5106	155967	149431
5107	155996	149399
5108	156020	149363
5109	156045	149327
5110	156070	149291
5111	156094	149255
5112	156120	149219
5113	156145	149183
5114	156178	149155
5115	156206	149122
5116	156230	149085
5117	156255	149049
5118	156279	149013
5119	156303	148977
5120	156328	148940
5121	156353	148905
5122	156378	148868
5123	156407	148837
5124	156432	148801
5125	156456	148764
5126	156482	148729
5127	156507	148694
5128	156534	148660
5129	156580	148644
5130	156623	148625
5131	156660	148601
5132	156684	148565
5133	156710	148530
5134	156736	148495
5135	156762	148460
5136	156789	148426
5137	156817	148394
5138	156841	148357
5139	156868	148322
5140	156895	148288
5141	156919	148252
5142	156943	148215
5143	156967	148179
5144	156998	148149
5145	157025	148115
5146	157055	148084
5147	157082	148050
5148	157112	148019
5149	157140	147986
5150	157167	147952
5151	157198	147923
5152	157227	147890
5153	157254	147856
5154	157281	147822
5155	157309	147789
5156	157335	147756
5157	157365	147724
5158	157396	147694
5159	157424	147662
5160	157449	147626
5161	157474	147590
5162	157500	147555
5163	157529	147523
5164	157555	147488
5165	157580	147453
5166	157607	147419
5167	157634	147385
5168	157659	147350
5169	157683	147313
5170	157709	147278
5171	157733	147242
5172	157760	147208
5173	157785	147172
5174	157813	147140
5175	157843	147109
5176	157876	147080
5177	157902	147045
5178	157953	147034
5179	158012	147031
5180	158038	146996
5181	158062	146960
5182	158093	146929
5183	158120	146895
5184	158144	146859
5185	158169	146824
5186	158194	146788
5187	158220	146753
5188	158244	146717
5189	158269	146681
5190	158298	146649
5191	158324	146614
5192	158347	146577
5193	158372	146542
5194	158396	146505
5195	158424	146472
5196	158453	146440
5197	158482	146408
5198	158515	146380
5199	158547	146351
5200	158574	146317
5201	158605	146287
5202	158631	146253
5203	158658	146219
5204	158687	146187
5205	158717	146156
5206	158744	146122
5207	158771	146088
5208	158797	146054
5209	158825	146022
5210	158852	145988
5211	158895	145969
5212	158924	145937
5213	158949	145901
5214	158977	145869
5215	159005	145836
5216	159036	145806
5217	159062	145771
5218	159085	145734
5219	159110	145698
5220	159193	145716
5221	159228	145689
5222	159261	145661
5223	159283	145623
5224	159312	145591
5225	159347	145565
5226	159374	145531
5227	159402	145498
5228	159429	145465
5229	159455	145431
5230	159482	145397
5231	159509	145363
5232	159538	145331
5233	159565	145297
5234	159592	145264
5235	159628	145239
5236	159664	145213
5237	159693	145181
5238	159719	145147
5239	159750	145116
5240	159778	145084
5241	159810	145055
5242	159849	145032
5243	159881	145003
5244	159913	144973
5245	159944	144944
5246	159977	144915
5247	160026	144901
5248	160063	144877
5249	160093	144846
5250	160125	144817
5251	160156	144787
5252	160190	144760
5253	160222	144730
5254	160252	144699
5255	160287	144673
5256	160311	144636
5257	160336	144601
5258	160362	144567
5259	160387	144532
5260	160413	144497
5261	160440	144463
5262	160470	144433
5263	160497	144398
5264	160524	144365
5265	160549	144329
5266	160575	144295
5267	160600	144260
5268	160626	144225
5269	160654	144192
5270	160731	144204
5271	160774	144184
5272	160838	144184
5273	160879	144163
5274	160916	144138
5275	160971	144130
5276	161005	144102
5277	161036	144072
5278	161063	144038
5279	161091	144005
5280	161125	143978
5281	161177	143967
5282	161211	143940
5283	161244	143911
5284	161280	143885
5285	161327	143870
5286	161374	143853
5287	161443	143857
5288	161470	143824
5289	161504	143796
5290	161536	143767
5291	161569	143739
5292	161595	143704
5293	161623	143671
5294	161649	143637
5295	161723	143645
5296	161750	143611
5297	161777	143578
5298	161805	143545
5299	161832	143511
5300	161857	143476
5301	161883	143441
5302	161908	143406
5303	161934	143371
5304	161959	143336
5305	161983	143299
5306	162031	143284
5307	162075	143266
5308	162117	143246
5309	162147	143214
5310	162182	143188
5311	162210	143155
5312	162239	143123
5313	162264	143088
5314	162288	143052
5315	162313	143016
5316	162337	142980
5317	162362	142945
5318	162388	142910
5319	162418	142879
5320	162446	142846
5321	162473	142813
5322	162509	142787
5323	162536	142753
5324	162561	142717
5325	162591	142687
5326	162626	142660
5327	162652	142625
5328	162676	142589
5329	162701	142554
5330	162726	142519
5331	162754	142486
5332	162784	142455
5333	162819	142428
5334	162854	142402
5335	162892	142378
5336	162918	142343
5337	162947	142312
5338	162988	142290
5339	163030	142270
5340	163068	142246
5341	163103	142219
5342	163133	142188
5343	163172	142165
5344	163199	142131
5345	163236	142106
5346	163269	142078
5347	163364	142104
5348	163439	142112
5349	163475	142086
5350	163515	142063
5351	163554	142041
5352	163584	142009
5353	163614	141978
5354	163642	141945
5355	163670	141913
5356	163698	141880
5357	163729	141849
5358	163758	141817
5359	163790	141788
5360	163817	141755
5361	163852	141728
5362	163903	141715
5363	163950	141699
5364	163980	141667
5365	164012	141638
5366	164048	141612
5367	164083	141585
5368	164132	141571
5369	164204	141577
5370	164290	141594
5371	164371	141606
5372	164449	141616
5373	164502	141606
5374	164557	141595
5375	164620	141593
5376	164668	141577
5377	164731	141574
5378	164790	141568
5379	164869	141579
5380	164918	141564
5381	165047	141618
5382	165114	141618
5383	165154	141596
5384	165218	141594
5385	165264	141576
5386	165304	141553
5387	165346	141532
5388	165392	141515
5389	165445	141503
5390	165489	141483
5391	165533	141464
5392	165585	141451
5393	165697	141491
5394	165756	141484
5395	165851	141508
5396	165965	141548
5397	166091	141599
5398	166167	141606
5399	166213	141589
5400	166250	141564
5401	166284	141535
5402	166313	141503
5403	166344	141472
5404	166373	141440
5405	166410	141414
5406	166479	141416
5407	166511	141386
5408	166542	141356
5409	166567	141321
5410	166593	141285
5411	166619	141251
5412	166644	141215
5413	166672	141182
5414	166702	141150
5415	166727	141114
5416	166771	141095
5417	166800	141062
5418	166825	141027
5419	166853	140993
5420	166878	140958
5421	166905	140924
5422	166930	140889
5423	166955	140852
5424	166980	140817
5425	167014	140789
5426	167040	140754
5427	167066	140720
5428	167094	140686
5429	167120	140652
5430	167146	140617
5431	167170	140581
5432	167196	140545
5433	167221	140510
5434	167247	140475
5435	167273	140440
5436	167301	140407
5437	167327	140372
5438	167353	140338
5439	167378	140302
5440	167405	140268
5441	167431	140233
5442	167457	140198
5443	167486	140166
5444	167514	140133
5445	167543	140101
5446	167569	140067
5447	167596	140033
5448	167625	140000
5449	167652	139966
5450	167678	139932
5451	167733	139921
5452	167764	139891
5453	167796	139860
5454	167823	139826
5455	167852	139794
5456	167877	139759
5457	167907	139727
5458	167932	139692
5459	167958	139657
5460	167989	139626
5461	168038	139611
5462	168081	139590
5463	168122	139569
5464	168150	139535
5465	168199	139519
5466	168224	139484
5467	168250	139449
5468	168281	139418
5469	168309	139386
5470	168339	139354
5471	168364	139319
5472	168389	139283
5473	168416	139249
5474	168441	139214
5475	168468	139180
5476	168493	139144
5477	168517	139108
5478	168556	139084
5479	168580	139048
5480	168607	139013
5481	168635	138981
5482	168673	138956
5483	168700	138922
5484	168746	138904
5485	168771	138868
5486	168797	138834
5487	168823	138799
5488	168849	138764
5489	168877	138731
5490	168906	138699
5491	168933	138665
5492	168962	138633
5493	168991	138601
5494	169018	138567
5495	169045	138533
5496	169074	138501
5497	169104	138470
5498	169144	138446
5499	169177	138417
5500	169209	138388
5501	169237	138355
5502	169266	138323
5503	169307	138300
5504	169334	138266
5505	169362	138234
5506	169397	138206
5507	169428	138175
5508	169456	138142
5509	169491	138115
5510	169522	138085
5511	169555	138056
5512	169583	138022
5513	169609	137988
5514	169637	137955
5515	169667	137923
5516	169694	137890
5517	169722	137857
5518	169809	137871
5519	169838	137839
5520	169868	137808
5521	169897	137776
5522	169928	137745
5523	169963	137718
5524	169993	137687
5525	170024	137656
5526	170051	137622
5527	170078	137589
5528	170105	137555
5529	170132	137521
5530	170158	137486
5531	170189	137456
5532	170219	137424
5533	170247	137391
5534	170274	137357
5535	170303	137325
5536	170332	137293
5537	170361	137261
5538	170412	137247
5539	170451	137222
5540	170487	137196
5541	170528	137173
5542	170569	137151
5543	170604	137123
5544	170639	137095
5545	170675	137069
5546	170706	137039
5547	170736	137007
5548	170768	136977
5549	170797	136945
5550	170827	136914
5551	170866	136890
5552	170900	136861
5553	170960	136854
5554	170991	136823
5555	171019	136791
5556	171046	136756
5557	171073	136723
5558	171099	136688
5559	171126	136654
5560	171152	136620
5561	171178	136585
5562	171204	136551
5563	171230	136516
5564	171255	136481
5565	171279	136445
5566	171305	136410
5567	171331	136375
5568	171356	136340
5569	171382	136306
5570	171408	136271
5571	171434	136236
5572	171462	136203
5573	171489	136170
5574	171519	136138
5575	171544	136103
5576	171569	136068
5577	171597	136034
5578	171622	136000
5579	171648	135965
5580	171674	135930
5581	171699	135895
5582	171729	135864
5583	171755	135829
5584	171784	135797
5585	171814	135765
5586	171846	135736
5587	171874	135703
5588	171900	135668
5589	171927	135635
5590	171956	135602
5591	171986	135571
5592	172013	135538
5593	172041	135504
5594	172068	135471
5595	172095	135437
5596	172124	135405
5597	172152	135372
5598	172181	135340
5599	172208	135306
5600	172234	135271
5601	172259	135237
5602	172285	135202
5603	172310	135167
5604	172335	135132
5605	172360	135096
5606	172386	135062
5607	172412	135027
5608	172438	134993
5609	172466	134960
5610	172492	134925
5611	172520	134892
5612	172545	134858
5613	172572	134824
5614	172601	134791
5615	172625	134755
5616	172649	134720
5617	172674	134684
5618	172699	134649
5619	172724	134614
5620	172748	134578
5621	172773	134543
5622	172799	134509
5623	172825	134474
5624	172853	134441
5625	172890	134415
5626	172915	134380
5627	172939	134344
5628	172964	134309
5629	172989	134274
5630	173015	134239
5631	173040	134204
5632	173064	134169
5633	173089	134133
5634	173113	134098
5635	173138	134062
5636	173164	134028
5637	173192	133995
5638	173223	133964
5639	173252	133933
5640	173281	133901
5641	173312	133870
5642	173342	133838
5643	173387	133819
5644	173415	133786
5645	173445	133755
5646	173473	133722
5647	173500	133688
5648	173528	133655
5649	173555	133622
5650	173583	133589
5651	173613	133558
5652	173642	133526
5653	173669	133492
5654	173693	133457
5655	173718	133421
5656	173742	133386
5657	173766	133350
5658	173793	133316
5659	173822	133284
5660	173868	133265
5661	173897	133233
5662	173968	133233
5663	174003	133206
5664	174037	133178
5665	174071	133149
5666	174103	133119
5667	174139	133093
5668	174168	133061
5669	174209	133038
5670	174234	133003
5671	174262	132970
5672	174287	132935
5673	174311	132899
5674	174336	132864
5675	174360	132828
5676	174384	132792
5677	174410	132758
5678	174436	132724
5679	174461	132689
5680	174510	132671
5681	174534	132636
5682	174560	132602
5683	174586	132567
5684	174614	132534
5685	174640	132500
5686	174669	132468
5687	174698	132436
5688	174725	132402
5689	174754	132371
5690	174804	132355
5691	174848	132334
5692	174883	132306
5693	174918	132279
5694	174946	132246
5695	174973	132212
5696	175000	132179
5697	175027	132145
5698	175051	132110
5699	175076	132075
5700	175102	132040
5701	175128	132006
5702	175160	131977
5703	175184	131941
5704	175209	131906
5705	175233	131870
5706	175259	131836
5707	175285	131801
5708	175310	131766
5709	175335	131732
5710	175361	131697
5711	175385	131662
5712	175412	131628
5713	175437	131593
5714	175463	131559
5715	175489	131524
5716	175514	131490
5717	175541	131456
5718	175567	131422
5719	175592	131387
5720	175619	131353
5721	175644	131319
5722	175672	131286
5723	175700	131253
5724	175745	131233
5725	175771	131199
5726	175797	131165
5727	175829	131135
5728	175857	131102
5729	175883	131068
5730	175908	131033
5731	175934	130999
5732	175961	130966
5733	175988	130932
5734	176017	130900
5735	176045	130868
5736	176073	130835
5737	176104	130804
5738	176138	130776
5739	176164	130742
5740	176192	130709
5741	176220	130677
5742	176247	130643
5743	176291	130622
5744	176321	130591
5745	176353	130561
5746	176381	130529
5747	176412	130498
5748	176438	130464
5749	176463	130429
5750	176503	130405
5751	176534	130375
5752	176566	130345
5753	176620	130332
5754	176645	130296
5755	176669	130261
5756	176691	130224
5757	176717	130190
5758	176743	130156
5759	176789	130136
5760	176818	130105
5761	176843	130069
5762	176871	130036
5763	176899	130004
5764	176926	129971
5765	176957	129940
5766	176990	129911
5767	177030	129887
5768	177060	129856
5769	177102	129834
5770	177134	129804
5771	177165	129774
5772	177194	129741
5773	177228	129713
5774	177259	129683
5775	177287	129650
5776	177314	129617
5777	177340	129583
5778	177366	129549
5779	177393	129515
5780	177437	129494
5781	177465	129462
5782	177493	129429
5783	177521	129396
5784	177551	129365
5785	177577	129331
5786	177607	129300
5787	177634	129266
5788	177661	129233
5789	177691	129202
5790	177718	129169
5791	177745	129135
5792	177782	129109
5793	177815	129080
5794	177845	129049
5795	177880	129021
5796	177913	128992
5797	177944	128962
5798	177975	128931
5799	178002	128898
5800	178028	128864
5801	178054	128830
5802	178080	128796
5803	178123	128774
5804	178152	128742
5805	178177	128707
5806	178202	128672
5807	178228	128638
5808	178254	128604
5809	178280	128570
5810	178304	128534
5811	178329	128500
5812	178353	128464
5813	178378	128430
5814	178402	128394
5815	178433	128363
5816	178464	128333
5817	178491	128300
5818	178516	128265
5819	178543	128232
5820	178571	128199
5821	178596	128164
5822	178621	128129
5823	178647	128096
5824	178673	128061
5825	178699	128027
5826	178725	127994
5827	178750	127959
5828	178777	127925
5829	178804	127892
5830	178836	127862
5831	178863	127829
5832	178892	127798
5833	178922	127766
5834	178948	127733
5835	178975	127699
5836	179004	127667
5837	179032	127635
5838	179075	127613
5839	179105	127581
5840	179136	127551
5841	179169	127522
5842	179197	127490
5843	179222	127455
5844	179248	127421
5845	179280	127391
5846	179312	127361
5847	179342	127330
5848	179368	127296
5849	179395	127263
5850	179423	127230
5851	179447	127195
5852	179473	127161
5853	179497	127126
5854	179522	127091
5855	179547	127057
5856	179575	127024
5857	179599	126989
5858	179623	126953
5859	179646	126917
5860	179672	126883
5861	179696	126848
5862	179722	126813
5863	179746	126778
5864	179771	126744
5865	179797	126710
5866	179821	126674
5867	179848	126641
5868	179872	126606
5869	179906	126578
5870	179932	126544
5871	179957	126509
5872	179983	126475
5873	180009	126441
5874	180034	126407
5875	180059	126372
5876	180082	126336
5877	180106	126301
5878	180132	126267
5879	180158	126233
5880	180186	126201
5881	180226	126176
5882	180253	126144
5883	180283	126112
5884	180309	126078
5885	180337	126046
5886	180368	126016
5887	180397	125983
5888	180427	125952
5889	180455	125920
5890	180484	125888
5891	180511	125855
5892	180539	125822
5893	180568	125791
5894	180635	125785
5895	180659	125750
5896	180683	125715
5897	180707	125680
5898	180733	125646
5899	180759	125612
5900	180783	125577
5901	180808	125543
5902	180835	125509
5903	180862	125476
5904	180888	125442
5905	180913	125407
5906	180937	125372
5907	180961	125337
5908	180988	125304
5909	181013	125270
5910	181039	125236
5911	181064	125201
5912	181091	125168
5913	181115	125132
5914	181140	125098
5915	181165	125064
5916	181193	125031
5917	181218	124997
5918	181245	124963
5919	181271	124930
5920	181297	124896
5921	181321	124861
5922	181346	124827
5923	181371	124792
5924	181396	124758
5925	181421	124723
5926	181445	124688
5927	181470	124653
5928	181496	124619
5929	181518	124583
5930	181544	124549
5931	181569	124515
5932	181624	124501
5933	181654	124470
5934	181688	124441
5935	181718	124411
5936	181748	124379
5937	181776	124347
5938	181804	124315
5939	181831	124282
5940	181860	124250
5941	181888	124217
5942	181916	124185
5943	181949	124156
5944	181980	124126
5945	182008	124093
5946	182032	124059
5947	182058	124025
5948	182084	123990
5949	182110	123957
5950	182135	123923
5951	182160	123889
5952	182185	123854
5953	182228	123831
5954	182253	123797
5955	182277	123762
5956	182302	123728
5957	182328	123694
5958	182359	123664
5959	182385	123630
5960	182410	123596
5961	182435	123561
5962	182461	123528
5963	182487	123494
5964	182513	123460
5965	182540	123427
5966	182566	123393
5967	182592	123360
5968	182617	123325
5969	182646	123293
5970	182672	123260
5971	182702	123229
5972	182731	123197
5973	182758	123164
5974	182785	123131
5975	182815	123100
5976	182842	123067
5977	182867	123033
5978	182891	122998
5979	182916	122963
5980	182941	122929
5981	182967	122896
5982	182995	122863
5983	183022	122830
5984	183049	122797
5985	183078	122766
5986	183108	122734
5987	183135	122701
5988	183161	122668
5989	183189	122636
5990	183218	122604
5991	183246	122572
5992	183274	122539
5993	183304	122508
5994	183333	122477
5995	183363	122445
5996	183392	122414
5997	183418	122380
5998	183443	122346
5999	183469	122312
6000	183493	122278
6001	183518	122243
6002	183544	122209
6003	183569	122175
6004	183594	122141
6005	183643	122123
6006	183669	122089
6007	183693	122054
6008	183718	122020
6009	183742	121985
6010	183768	121951
6011	183797	121920
6012	183837	121895
6013	183864	121862
6014	183893	121831
6015	183921	121798
6016	183948	121765
6017	183983	121738
6018	184016	121709
6019	184051	121681
6020	184081	121651
6021	184109	121618
6022	184134	121584
6023	184159	121549
6024	184184	121515
6025	184209	121481
6026	184235	121448
6027	184261	121414
6028	184289	121382
6029	184314	121347
6030	184341	121315
6031	184381	121290
6032	184424	121268
6033	184618	121345
6034	184745	121378
6035	184826	121380
6036	184887	121369
6037	184931	121348
6038	184960	121315
6039	184992	121286
6040	185035	121263
6041	185065	121233
6042	185106	121208
6043	185149	121186
6044	185175	121153
6045	185203	121120
6046	185232	121088
6047	185258	121055
6048	185287	121023
6049	185315	120991
6050	185342	120958
6051	185370	120925
6052	185397	120892
6053	185423	120858
6054	185454	120828
6055	185483	120796
6056	185513	120766
6057	185547	120737
6058	185578	120707
6059	185619	120683
6060	185662	120660
6061	185694	120631
6062	185724	120600
6063	185756	120569
6064	185784	120537
6065	185814	120506
6066	185853	120481
6067	185882	120449
6068	185914	120419
6069	185942	120388
6070	185977	120360
6071	186004	120326
6072	186032	120294
6073	186062	120263
6074	186089	120230
6075	186115	120196
6076	186162	120176
6077	186194	120147
6078	186225	120116
6079	186252	120083
6080	186286	120055
6081	186315	120023
6082	186367	120006
6083	186449	120009
6084	186493	119987
6085	186532	119961
6086	186571	119936
6087	186635	119927
6088	186682	119907
6089	186717	119879
6090	186747	119848
6091	186782	119820
6092	186815	119791
6093	186851	119764
6094	186879	119731
6095	186909	119700
6096	186937	119668
6097	186963	119634
6098	186992	119603
6099	187021	119571
6100	187052	119540
6101	187078	119507
6102	187107	119475
6103	187135	119442
6104	187164	119411
6105	187194	119380
6106	187222	119347
6107	187251	119316
6108	187281	119285
6109	187309	119252
6110	187338	119221
6111	187367	119189
6112	187394	119156
6113	187421	119123
6114	187450	119091
6115	187475	119057
6116	187501	119023
6117	187525	118988
6118	187550	118954
6119	187578	118922
6120	187612	118894
6121	187642	118862
6122	187668	118829
6123	187713	118807
6124	187741	118774
6125	187771	118744
6126	187799	118712
6127	187833	118683
6128	187864	118652
6129	187894	118621
6130	187921	118588
6131	187950	118556
6132	187976	118523
6133	188003	118490
6134	188030	118457
6135	188062	118427
6136	188094	118398
6137	188147	118381
6138	188188	118357
6139	188223	118329
6140	188252	118297
6141	188280	118265
6142	188308	118232
6143	188337	118201
6144	188362	118167
6145	188387	118132
6146	188412	118098
6147	188437	118064
6148	188464	118031
6149	188491	117999
6150	188516	117964
6151	188544	117932
6152	188572	117899
6153	188597	117866
6154	188622	117831
6155	188647	117797
6156	188672	117763
6157	188697	117729
6158	188723	117695
6159	188747	117660
6160	188777	117629
6161	188808	117599
6162	188834	117566
6163	188859	117531
6164	188883	117496
6165	188911	117464
6166	188936	117430
6167	188965	117399
6168	188992	117366
6169	189017	117331
6170	189042	117297
6171	189068	117264
6172	189093	117229
6173	189120	117197
6174	189160	117172
6175	189192	117142
6176	189223	117112
6177	189251	117079
6178	189281	117048
6179	189322	117024
6180	189352	116993
6181	189382	116962
6182	189414	116932
6183	189443	116901
6184	189472	116869
6185	189498	116836
6186	189524	116802
6187	189553	116770
6188	189578	116736
6189	189604	116703
6190	189636	116673
6191	189662	116639
6192	189686	116605
6193	189712	116572
6194	189738	116538
6195	189766	116506
6196	189799	116476
6197	189830	116446
6198	189853	116411
6199	189877	116376
6200	189906	116345
6201	189932	116311
6202	189956	116276
6203	190015	116263
6204	190043	116231
6205	190069	116197
6206	190093	116163
6207	190118	116129
6208	190143	116095
6209	190167	116060
6210	190215	116040
6211	190240	116006
6212	190265	115972
6213	190294	115940
6214	190320	115907
6215	190347	115874
6216	190372	115840
6217	190399	115807
6218	190427	115775
6219	190453	115741
6220	190482	115709
6221	190507	115676
6222	190532	115641
6223	190558	115608
6224	190587	115577
6225	190616	115545
6226	190645	115513
6227	190675	115483
6228	190707	115453
6229	190741	115424
6230	190769	115392
6231	190807	115366
6232	190844	115339
6233	190872	115307
6234	190902	115276
6235	190932	115245
6236	190959	115212
6237	190985	115179
6238	191010	115144
6239	191035	115111
6240	191060	115077
6241	191086	115043
6242	191115	115011
6243	191141	114978
6244	191164	114943
6245	191191	114910
6246	191215	114876
6247	191242	114843
6248	191267	114809
6249	191292	114775
6250	191322	114744
6251	191349	114712
6252	191375	114678
6253	191400	114644
6254	191424	114610
6255	191449	114576
6256	191476	114543
6257	191503	114510
6258	191531	114477
6259	191557	114444
6260	191582	114410
6261	191606	114376
6262	191631	114342
6263	191657	114309
6264	191685	114276
6265	191716	114246
6266	191744	114214
6267	191772	114182
6268	191817	114160
6269	191842	114126
6270	191868	114092
6271	191894	114059
6272	191922	114027
6273	191947	113993
6274	191974	113960
6275	192004	113930
6276	192032	113897
6277	192059	113864
6278	192086	113832
6279	192116	113801
6280	192147	113771
6281	192176	113739
6282	192203	113706
6283	192230	113673
6284	192258	113641
6285	192286	113610
6286	192316	113578
6287	192349	113549
6288	192377	113517
6289	192402	113483
6290	192428	113450
6291	192452	113415
6292	192476	113381
6293	192502	113348
6294	192528	113314
6295	192553	113281
6296	192579	113248
6297	192607	113215
6298	192635	113183
6299	192664	113151
6300	192691	113119
6301	192717	113086
6302	192746	113054
6303	192773	113022
6304	192812	112996
6305	192837	112962
6306	192863	112929
6307	192888	112895
6308	192912	112861
6309	192936	112826
6310	192961	112793
6311	192987	112759
6312	193016	112728
6313	193042	112694
6314	193067	112661
6315	193093	112627
6316	193117	112593
6317	193142	112559
6318	193171	112528
6319	193205	112499
6320	193231	112466
6321	193257	112432
6322	193282	112398
6323	193308	112366
6324	193333	112332
6325	193358	112298
6326	193386	112266
6327	193416	112235
6328	193446	112204
6329	193478	112174
6330	193505	112142
6331	193534	112110
6332	193565	112080
6333	193600	112052
6334	193640	112027
6335	193673	111997
6336	193700	111965
6337	193727	111932
6338	193754	111900
6339	193789	111872
6340	193815	111839
6341	193842	111806
6342	193874	111776
6343	193898	111742
6344	193924	111708
6345	193949	111675
6346	193975	111642
6347	194003	111610
6348	194024	111574
6349	194054	111543
6350	194083	111511
6351	194110	111478
6352	194142	111449
6353	194170	111417
6354	194206	111390
6355	194248	111365
6356	194290	111341
6357	194370	111339
6358	194461	111343
6359	194576	111361
6360	194623	111340
6361	194663	111315
6362	194735	111308
6363	194792	111292
6364	194857	111281
6365	194912	111265
6366	194970	111249
6367	195020	111230
6368	195060	111204
6369	195140	111202
6370	195235	111208
6371	195302	111198
6372	195366	111186
6373	195406	111161
6374	195454	111140
6375	195486	111110
6376	195516	111079
6377	195550	111050
6378	195599	111030
6379	195627	110998
6380	195655	110966
6381	195685	110935
6382	195713	110903
6383	195743	110872
6384	195771	110839
6385	195802	110809
6386	195834	110779
6387	195861	110746
6388	195886	110713
6389	195915	110681
6390	195947	110651
6391	195977	110620
6392	196001	110586
6393	196026	110552
6394	196050	110518
6395	196078	110485
6396	196135	110469
6397	196161	110436
6398	196188	110404
6399	196216	110371
6400	196242	110338
6401	196292	110318
6402	196320	110286
6403	196346	110253
6404	196378	110223
6405	196406	110191
6406	196432	110157
6407	196461	110126
6408	196502	110101
6409	196531	110069
6410	196559	110037
6411	196593	110008
6412	196655	109995
6413	196682	109963
6414	196717	109934
6415	196749	109904
6416	196784	109876
6417	196831	109854
6418	196861	109824
6419	196889	109791
6420	196918	109760
6421	196944	109727
6422	196994	109706
6423	197031	109679
6424	197058	109647
6425	197084	109613
6426	197108	109579
6427	197135	109546
6428	197160	109512
6429	197186	109479
6430	197212	109446
6431	197240	109414
6432	197271	109384
6433	197299	109351
6434	197324	109317
6435	197349	109284
6436	197375	109250
6437	197400	109217
6438	197426	109183
6439	197454	109151
6440	197497	109128
6441	197527	109097
6442	197591	109084
6443	197642	109065
6444	197689	109043
6445	197736	109022
6446	197772	108993
6447	197807	108966
6448	197851	108942
6449	197937	108942
6450	198002	108930
6451	198042	108904
6452	198072	108874
6453	198102	108842
6454	198141	108816
6455	198189	108795
6456	198248	108780
6457	198311	108767
6458	198366	108750
6459	198417	108730
6460	198469	108711
6461	198502	108681
6462	198579	108676
6463	198647	108666
6464	198731	108664
6465	198776	108641
6466	198817	108616
6467	198863	108593
6468	198894	108563
6469	198968	108556
6470	199019	108536
6471	199166	108568
6472	199340	108616
6473	199395	108598
6474	199452	108582
6475	199526	108574
6476	199600	108567
6477	199635	108538
6478	199666	108508
6479	199696	108477
6480	199727	108446
6481	199772	108423
6482	199803	108392
6483	199836	108362
6484	199874	108336
6485	199920	108313
6486	199949	108281
6487	200008	108265
6488	200033	108232
6489	200060	108198
6490	200085	108165
6491	200110	108131
6492	200136	108097
6493	200162	108064
6494	200188	108031
6495	200213	107996
6496	200244	107966
6497	200274	107934
6498	200301	107901
6499	200325	107867
6500	200353	107834
6501	200386	107805
6502	200413	107772
6503	200446	107743
6504	200472	107709
6505	200498	107676
6506	200521	107641
6507	200548	107608
6508	200573	107574
6509	200598	107540
6510	200622	107506
6511	200648	107472
6512	200682	107443
6513	200717	107414
6514	200762	107391
6515	200807	107368
6516	200837	107337
6517	200864	107304
6518	200890	107271
6519	200918	107238
6520	200945	107205
6521	200973	107173
6522	201007	107144
6523	201037	107113
6524	201066	107081
6525	201095	107049
6526	201125	107018
6527	201155	106987
6528	201185	106955
6529	201216	106924
6530	201246	106894
6531	201274	106861
6532	201303	106829
6533	201335	106799
6534	201368	106769
6535	201400	106739
6536	201428	106707
6537	201457	106675
6538	201482	106641
6539	201509	106609
6540	201535	106575
6541	201563	106543
6542	201588	106509
6543	201614	106476
6544	201638	106441
6545	201665	106408
6546	201693	106376
6547	201721	106344
6548	201748	106311
6549	201777	106279
6550	201802	106246
6551	201828	106212
6552	201852	106178
6553	201878	106144
6554	201902	106110
6555	201927	106076
6556	201952	106042
6557	201980	106010
6558	202006	105976
6559	202031	105943
6560	202059	105911
6561	202086	105878
6562	202111	105844
6563	202136	105810
6564	202160	105776
6565	202185	105742
6566	202212	105709
6567	202237	105675
6568	202264	105642
6569	202303	105616
6570	202328	105582
6571	202353	105548
6572	202376	105514
6573	202403	105481
6574	202428	105447
6575	202472	105423
6576	202504	105393
6577	202534	105362
6578	202562	105329
