iter	RMSE
3224	52584.82029
3225	52583.54629
3226	52580.61033
3227	52579.61134
3228	52579.36449
3229	52576.17594
3230	52575.7891
3231	52575.6845
3232	52574.41193
3233	52574.30069
3234	52573.57331
3235	52573.08332
3236	52571.38878
3237	52571.28301
3238	52570.57054
3239	52565.71205
3240	52563.81493
3241	52563.11161
3242	52562.3309
3243	52557.61464
3244	52556.88503
3245	52555.17342
3246	52553.34255
3247	52552.72605
3248	52552.45045
3249	52552.07243
3250	52550.83834
3251	52550.38682
3252	52549.81439
3253	52549.15757
3254	52547.36516
3255	52545.9998
3256	52545.72667
3257	52543.4528
3258	52543.0345
3259	52541.53148
3260	52540.6327
3261	52539.59516
3262	52539.18616
3263	52534.87219
3264	52534.77682
3265	52534.12667
3266	52532.63032
3267	52532.51571
3268	52530.40271
3269	52528.59434
3270	52526.82085
3271	52526.35407
3272	52526.10837
3273	52524.45025
3274	52523.97921
3275	52523.93104
3276	52523.31042
3277	52523.2398
3278	52517.0219
3279	52516.30367
3280	52514.19678
3281	52513.40626
3282	52512.49438
3283	52512.15088
3284	52505.7405
3285	52505.60779
3286	52502.81416
3287	52501.92522
3288	52500.0405
3289	52499.71393
3290	52498.97348
3291	52498.73507
3292	52498.57934
3293	52498.47895
3294	52498.33652
3295	52497.55101
3296	52497.22197
3297	52497.06395
3298	52496.57235
3299	52496.01807
3300	52495.1276
3301	52493.91601
3302	52493.60606
3303	52492.44774
3304	52491.89469
3305	52490.50933
3306	52489.06444
3307	52487.73652
3308	52486.25588
3309	52485.90618
3310	52485.4577
3311	52484.77816
3312	52484.65006
3313	52484.41366
3314	52482.62131
3315	52481.12727
3316	52480.82888
3317	52479.71766
3318	52479.30658
3319	52478.99086
3320	52476.65802
3321	52476.25193
3322	52475.83885
3323	52475.59832
3324	52474.84385
3325	52474.41166
3326	52472.20341
3327	52471.52884
3328	52469.98244
3329	52469.80372
3330	52469.37839
3331	52468.00188
3332	52466.23471
3333	52465.46697
3334	52464.78568
3335	52463.77897
3336	52463.51008
3337	52456.81637
3338	52456.26156
3339	52455.7796
3340	52455.24458
3341	52455.15306
3342	52453.80393
3343	52453.23519
3344	52453.1042
3345	52450.22367
3346	52449.28452
3347	52449.22223
3348	52445.33429
3349	52444.30131
3350	52440.34029
3351	52438.8227
3352	52438.812
3353	52437.63924
3354	52436.47311
3355	52435.90823
3356	52435.0724
3357	52434.80505
3358	52433.76584
3359	52433.51328
3360	52433.06818
3361	52432.84347
3362	52431.193
3363	52430.59603
3364	52429.44296
3365	52429.19076
3366	52428.67371
3367	52427.82161
3368	52425.89826
3369	52425.57365
3370	52424.7256
3371	52423.83669
3372	52423.37205
3373	52422.99334
3374	52422.3706
3375	52420.12585
3376	52419.3862
3377	52419.02062
3378	52417.66032
3379	52415.35425
3380	52414.93897
3381	52414.93006
3382	52414.20698
3383	52411.45139
3384	52410.07433
3385	52409.89414
3386	52408.78758
3387	52408.32708
3388	52407.71833
3389	52407.30588
3390	52406.50043
3391	52404.86326
3392	52403.72038
3393	52403.50484
3394	52402.61513
3395	52401.92234
3396	52401.53266
3397	52398.01191
3398	52397.31104
3399	52397.27768
3400	52395.86612
3401	52394.27742
3402	52393.54288
3403	52393.17994
3404	52393.00453
3405	52391.85691
3406	52391.225
3407	52390.92339
3408	52390.24432
3409	52389.99988
3410	52388.65608
3411	52388.05405
3412	52387.70106
3413	52384.34692
3414	52383.53033
3415	52382.95613
3416	52382.83325
3417	52382.7168
3418	52382.45746
3419	52381.03506
3420	52380.78143
3421	52380.50637
3422	52379.50981
3423	52378.86605
3424	52378.05591
3425	52375.88668
3426	52375.18477
3427	52374.59347
3428	52373.51078
3429	52373.20845
3430	52372.72729
3431	52370.84212
3432	52369.92062
3433	52369.24622
3434	52368.364
3435	52367.92572
3436	52367.50679
3437	52367.06864
3438	52366.88555
3439	52366.13669
3440	52365.79284
3441	52364.12371
3442	52361.92759
3443	52361.88647
3444	52360.24914
3445	52359.20022
3446	52358.69151
3447	52358.35282
3448	52357.01772
3449	52356.09219
3450	52353.95922
3451	52353.46568
3452	52351.94738
3453	52349.8861
3454	52349.25088
3455	52349.06249
3456	52348.87148
3457	52347.95073
3458	52347.74035
3459	52347.35771
3460	52344.14734
3461	52343.329
3462	52341.77142
3463	52340.21386
3464	52338.02301
3465	52337.2121
3466	52336.57972
3467	52335.91927
3468	52330.80539
3469	52330.30189
3470	52328.05791
3471	52327.53259
3472	52326.94602
3473	52326.46026
3474	52326.26199
3475	52326.07925
3476	52325.27962
3477	52325.06705
3478	52324.47019
3479	52323.34091
3480	52322.62009
3481	52322.15437
3482	52321.78806
3483	52321.0948
3484	52320.42012
3485	52319.90448
3486	52313.91439
3487	52312.42282
3488	52312.14193
3489	52311.4974
3490	52310.65196
3491	52310.52086
3492	52309.98198
3493	52307.9657
3494	52307.87402
3495	52307.38678
3496	52307.31693
3497	52306.97885
3498	52306.6541
3499	52306.50995
3500	52306.3221
3501	52306.06229
3502	52304.12934
3503	52303.69086
3504	52303.04359
3505	52302.58034
3506	52302.10057
3507	52300.51937
3508	52299.9487
3509	52298.34883
3510	52298.13618
3511	52295.35837
3512	52294.90564
3513	52293.68156
3514	52293.55034
3515	52292.78925
3516	52292.21333
3517	52291.07373
3518	52289.59721
3519	52289.0184
3520	52288.46683
3521	52286.708
3522	52286.40196
3523	52283.62361
3524	52282.82989
3525	52282.76794
3526	52280.97441
3527	52278.96846
3528	52278.417
3529	52277.57538
3530	52274.95751
3531	52274.06455
3532	52273.85161
3533	52272.16796
3534	52271.53522
3535	52270.5086
3536	52269.66335
3537	52268.50784
3538	52263.38115
3539	52263.16617
3540	52262.63728
3541	52262.07669
3542	52261.4854
3543	52261.03984
3544	52259.14128
3545	52258.94948
3546	52258.58308
3547	52257.89559
3548	52256.07237
3549	52253.44136
3550	52249.09258
3551	52248.41087
3552	52247.86576
3553	52246.42593
3554	52244.80164
3555	52244.43431
3556	52243.62557
3557	52243.01787
3558	52242.10605
3559	52241.31248
3560	52241.10958
3561	52239.37039
3562	52239.27726
3563	52235.99776
3564	52235.94023
3565	52235.58865
3566	52234.07751
3567	52232.70872
3568	52231.28266
3569	52228.45018
3570	52228.07342
3571	52227.37513
3572	52225.8613
3573	52224.48768
3574	52222.98142
3575	52222.80558
3576	52222.58699
3577	52221.82302
3578	52221.30531
3579	52220.81077
3580	52220.44022
3581	52220.39688
3582	52219.258
3583	52218.41215
3584	52218.27914
3585	52216.83328
3586	52216.35825
3587	52216.14972
3588	52215.76584
3589	52214.99955
3590	52214.35109
3591	52214.15108
3592	52211.5869
3593	52210.92132
3594	52210.0483
3595	52208.86101
3596	52207.47011
3597	52207.38856
3598	52206.14505
3599	52204.14911
3600	52201.70627
3601	52200.17702
3602	52199.10997
3603	52198.34947
3604	52197.241
3605	52196.78987
3606	52196.29397
3607	52195.31991
3608	52194.58799
3609	52194.21145
3610	52193.43961
3611	52192.87198
3612	52191.99726
3613	52191.29968
3614	52191.08489
3615	52191.00095
3616	52189.65845
3617	52189.22137
3618	52188.2249
3619	52186.84798
3620	52186.10138
3621	52185.71285
3622	52185.24887
3623	52184.86251
3624	52184.61554
3625	52182.40057
3626	52178.94942
3627	52178.79884
3628	52178.37784
3629	52177.97283
3630	52177.63818
3631	52177.30282
3632	52176.67465
3633	52175.93241
3634	52174.88969
3635	52174.4971
3636	52174.16889
3637	52172.71518
3638	52172.59943
3639	52171.89544
3640	52171.61328
3641	52171.01117
3642	52168.96347
3643	52167.46473
3644	52166.52574
3645	52165.99621
3646	52165.21819
3647	52164.61603
3648	52163.31109
3649	52162.09628
3650	52161.29988
3651	52160.9172
3652	52160.2226
3653	52159.87742
3654	52159.51916
3655	52158.73868
3656	52158.16901
3657	52157.82536
3658	52157.24824
3659	52157.21047
3660	52156.81476
3661	52156.77977
3662	52156.42705
3663	52156.24514
3664	52155.92568
3665	52155.17408
3666	52154.59312
3667	52154.47893
3668	52152.58337
3669	52151.20816
3670	52150.82683
3671	52149.83857
3672	52149.65298
3673	52149.61414
3674	52148.17924
3675	52147.11482
3676	52143.74423
3677	52143.26207
3678	52142.14925
3679	52141.25776
3680	52140.06514
3681	52139.5687
3682	52137.71662
3683	52136.5719
3684	52135.52128
3685	52135.39241
3686	52134.53561
3687	52133.82183
3688	52129.5827
3689	52128.79752
3690	52128.72981
3691	52128.17707
3692	52127.90461
3693	52127.24317
3694	52127.01167
3695	52125.50549
3696	52125.3924
3697	52123.94906
3698	52123.66689
3699	52123.32587
3700	52122.54546
3701	52122.51408
3702	52122.1501
3703	52121.8562
3704	52121.64878
3705	52120.50703
3706	52120.18556
3707	52119.78898
3708	52119.17465
3709	52118.81934
3710	52118.28505
3711	52115.46644
3712	52113.72669
3713	52111.23735
3714	52111.0529
3715	52109.24971
3716	52108.50909
3717	52108.4188
3718	52107.94974
3719	52107.43896
3720	52106.76181
3721	52106.16955
3722	52105.84462
3723	52105.05572
3724	52104.52873
3725	52103.80457
3726	52103.49776
3727	52102.26101
3728	52100.21116
3729	52099.64584
3730	52098.89343
3731	52098.53033
3732	52098.42465
3733	52097.3587
3734	52096.41661
3735	52096.07476
3736	52095.65123
3737	52095.36519
3738	52094.38335
3739	52093.89439
3740	52092.746
3741	52092.10031
3742	52090.06497
3743	52088.08682
3744	52087.42268
3745	52087.0454
3746	52086.74093
3747	52086.65793
3748	52086.51611
3749	52086.04744
3750	52085.72
3751	52085.66071
3752	52085.22166
3753	52084.65523
3754	52083.50964
3755	52083.32272
3756	52082.38834
3757	52082.24506
3758	52080.75438
3759	52079.97059
3760	52079.17065
3761	52077.23638
3762	52075.35058
3763	52073.49936
3764	52073.10116
3765	52071.41061
3766	52070.19445
3767	52069.27066
3768	52068.8163
3769	52064.64812
3770	52063.71956
3771	52063.40712
3772	52062.97952
3773	52062.5972
3774	52062.15355
3775	52060.94661
3776	52059.78298
3777	52059.43778
3778	52058.05769
3779	52057.72472
3780	52057.71498
3781	52057.15661
3782	52056.5163
3783	52054.85199
3784	52054.24881
3785	52053.16302
3786	52048.80486
3787	52048.63715
3788	52047.10761
3789	52046.65982
3790	52046.34128
3791	52045.9798
3792	52042.34648
3793	52042.04853
3794	52040.23743
3795	52039.96176
3796	52039.42129
3797	52038.11684
3798	52037.36797
3799	52037.27326
3800	52037.1564
3801	52036.92431
3802	52036.65337
3803	52030.44513
3804	52030.03357
3805	52028.9692
3806	52017.07525
3807	52015.26146
3808	52014.14791
3809	52013.87781
3810	52013.72997
3811	52013.66016
3812	52012.0819
3813	52010.92041
3814	52009.90085
3815	52009.72658
3816	52009.33741
3817	52009.07965
3818	52008.83468
3819	52008.53237
3820	52008.44974
3821	52008.2786
3822	52007.95372
3823	52007.83953
3824	52007.59292
3825	52006.97032
3826	52005.34316
3827	52004.01352
3828	52001.93141
3829	52001.69358
3830	52001.45706
3831	51997.36097
3832	51996.47804
3833	51994.66203
3834	51993.33128
3835	51992.46676
3836	51991.05661
3837	51990.627
3838	51990.31234
3839	51989.8904
3840	51988.8478
3841	51987.94213
3842	51987.71525
3843	51987.52984
3844	51987.03683
3845	51985.86896
3846	51985.63811
3847	51985.46332
3848	51984.82691
3849	51983.91164
3850	51983.30179
3851	51982.92318
3852	51982.27614
3853	51981.50611
3854	51978.55065
3855	51978.36676
3856	51978.00551
3857	51977.19157
3858	51976.53673
3859	51975.91526
3860	51974.62801
3861	51973.74698
3862	51973.43259
3863	51972.57237
3864	51972.18434
3865	51972.08027
3866	51969.60296
3867	51968.42807
3868	51968.07932
3869	51967.74499
3870	51967.62275
3871	51967.52408
3872	51966.96186
3873	51966.64113
3874	51966.34782
3875	51965.71822
3876	51964.37081
3877	51964.06429
3878	51963.10934
3879	51962.95425
3880	51962.37862
3881	51958.91602
3882	51958.56751
3883	51958.20906
3884	51957.57355
3885	51957.38061
3886	51956.65709
3887	51955.57558
3888	51955.26947
3889	51954.63871
3890	51954.11944
3891	51953.72426
3892	51952.73922
3893	51952.18337
3894	51951.67651
3895	51951.47169
3896	51950.63845
3897	51949.58623
3898	51949.20156
3899	51948.6432
3900	51948.46077
3901	51947.78342
3902	51947.02578
3903	51945.8388
3904	51945.61736
3905	51945.03772
3906	51944.70375
3907	51940.75858
3908	51940.53473
3909	51940.27861
3910	51939.78415
3911	51939.52637
3912	51938.85031
3913	51938.45262
3914	51937.76593
3915	51937.53199
3916	51937.22332
3917	51936.32002
3918	51935.59196
3919	51935.19679
3920	51932.88842
3921	51932.63692
3922	51931.89366
3923	51931.3412
3924	51930.92347
3925	51930.52139
3926	51927.98265
3927	51927.1398
3928	51926.90698
3929	51921.50013
3930	51920.37898
3931	51920.1487
3932	51919.61713
3933	51919.03096
3934	51918.09525
3935	51916.5369
3936	51913.84616
3937	51913.36789
3938	51912.89309
3939	51912.34067
3940	51912.03415
3941	51911.76212
3942	51910.93671
3943	51910.76859
3944	51910.17682
3945	51909.35724
3946	51908.97511
3947	51908.52172
3948	51908.34335
3949	51907.83105
3950	51907.25671
3951	51906.13196
3952	51905.65029
3953	51905.27964
3954	51904.92166
3955	51904.66687
3956	51904.35298
3957	51903.30564
3958	51900.52117
3959	51900.35209
3960	51900.05593
3961	51899.8468
3962	51899.5632
3963	51898.28955
3964	51893.54066
3965	51892.50012
3966	51892.44149
3967	51891.88954
3968	51891.5446
3969	51890.83192
3970	51888.17786
3971	51886.86545
3972	51886.43723
3973	51886.15394
3974	51884.38742
3975	51883.33783
3976	51883.00466
3977	51882.72028
3978	51881.73103
3979	51877.6449
3980	51876.698
3981	51876.00219
3982	51874.75954
3983	51874.65326
3984	51873.60732
3985	51873.23736
3986	51872.37804
3987	51870.95506
3988	51870.389
3989	51869.89456
3990	51869.70208
3991	51868.85366
3992	51867.36563
3993	51866.02006
3994	51865.92995
3995	51865.75756
3996	51865.38604
3997	51864.84731
3998	51864.65973
3999	51864.44322
4000	51863.08919
4001	51861.79264
4002	51861.24299
4003	51860.12493
4004	51859.90718
4005	51859.67387
4006	51859.46216
4007	51859.2798
4008	51858.47823
4009	51858.003
4010	51857.89443
4011	51857.86057
4012	51857.58287
4013	51857.20392
4014	51856.93828
4015	51856.73042
4016	51856.50093
4017	51856.26525
4018	51855.23046
4019	51854.8871
4020	51854.57755
4021	51851.74997
4022	51851.49762
4023	51850.72566
4024	51850.52837
4025	51850.09546
4026	51848.88179
4027	51844.72009
4028	51843.43378
4029	51842.70053
4030	51836.2436
4031	51835.84437
4032	51834.95765
4033	51834.23623
4034	51833.98275
4035	51833.23765
4036	51832.6753
4037	51832.28964
4038	51831.44958
4039	51830.67949
4040	51828.72016
4041	51828.32793
4042	51827.6226
4043	51826.95633
4044	51821.75036
4045	51818.40138
4046	51818.22518
4047	51818.06798
4048	51817.82175
4049	51815.6461
4050	51814.04068
4051	51813.3333
4052	51812.7177
4053	51812.6899
4054	51811.26747
4055	51810.08148
4056	51809.84187
4057	51807.97905
4058	51807.43404
4059	51806.57642
4060	51806.25149
4061	51806.11639
4062	51805.83548
4063	51805.20561
4064	51804.56486
4065	51804.3214
4066	51803.38317
4067	51803.21956
4068	51801.88251
4069	51800.18012
4070	51799.38269
4071	51798.0751
4072	51797.03211
4073	51796.80889
4074	51796.67618
4075	51796.43376
4076	51796.08403
4077	51795.43094
4078	51795.31136
4079	51794.60052
4080	51794.37757
4081	51793.1915
4082	51792.34313
4083	51792.14188
4084	51785.92496
4085	51785.22907
4086	51784.50396
4087	51783.93302
4088	51783.62047
4089	51783.27303
4090	51781.51684
4091	51779.28546
4092	51779.01438
4093	51778.60421
4094	51778.29222
4095	51777.93213
4096	51776.90864
4097	51776.82075
4098	51776.6261
4099	51775.15042
4100	51774.46833
4101	51773.93566
4102	51773.452
4103	51773.07579
4104	51772.04647
4105	51771.6206
4106	51771.35319
4107	51771.10262
4108	51770.54393
4109	51768.31223
4110	51768.04407
4111	51767.89873
4112	51764.56276
4113	51764.38417
4114	51764.17712
4115	51763.02574
4116	51760.37053
4117	51760.18522
4118	51759.12621
4119	51757.2166
4120	51756.79814
4121	51756.64073
4122	51756.56077
4123	51756.3036
4124	51756.0967
4125	51755.8421
4126	51755.5755
4127	51753.40463
4128	51752.80204
4129	51752.19285
4130	51751.78182
4131	51751.36115
4132	51751.08939
4133	51750.99759
4134	51750.76792
4135	51750.15804
4136	51749.89646
4137	51748.6751
4138	51747.78405
4139	51747.26115
4140	51746.60321
4141	51745.35657
4142	51744.98057
4143	51744.85381
4144	51744.50445
4145	51743.92562
4146	51742.26589
4147	51742.10201
4148	51741.43402
4149	51740.61721
4150	51740.55108
4151	51739.79857
4152	51738.75384
4153	51738.18249
4154	51735.4127
4155	51734.29955
4156	51734.2206
4157	51733.77061
4158	51733.58618
4159	51733.01459
4160	51732.5393
4161	51729.01864
4162	51728.65516
4163	51727.93595
4164	51727.80082
4165	51725.78497
4166	51725.45212
4167	51724.33459
4168	51724.13618
4169	51723.68605
4170	51723.47387
4171	51722.52872
4172	51721.91237
4173	51721.72958
4174	51721.25629
4175	51721.06679
4176	51720.27223
4177	51718.69346
4178	51718.51397
4179	51714.31955
4180	51713.61017
4181	51712.54171
4182	51711.52054
4183	51711.03319
4184	51710.72921
4185	51710.4394
4186	51709.99926
4187	51709.59628
4188	51709.13588
4189	51708.49257
4190	51707.62083
4191	51703.51053
4192	51703.36827
4193	51702.69375
4194	51702.51676
4195	51702.3452
4196	51701.20721
4197	51700.99779
4198	51700.61294
4199	51700.37673
4200	51699.39947
4201	51699.16847
4202	51699.11302
4203	51698.61801
4204	51698.17234
4205	51698.14049
4206	51698.03084
4207	51697.44415
4208	51696.14922
4209	51695.46408
4210	51693.96294
4211	51693.22874
4212	51690.90211
4213	51690.78919
4214	51690.40794
4215	51690.0586
4216	51689.13876
4217	51688.61846
4218	51688.20287
4219	51687.9713
4220	51687.92372
4221	51687.84928
4222	51687.41544
4223	51687.14636
4224	51685.75241
4225	51685.01836
4226	51684.0176
4227	51683.45219
4228	51683.3494
4229	51683.07953
4230	51682.81983
4231	51682.53197
4232	51682.3694
4233	51681.17077
4234	51680.98678
4235	51676.03128
4236	51674.59594
4237	51673.94289
4238	51671.82503
4239	51670.28239
4240	51669.96954
4241	51668.46181
4242	51667.62115
4243	51666.74717
4244	51663.51963
4245	51663.21477
4246	51662.29745
4247	51661.16176
4248	51660.9466
4249	51660.60322
4250	51660.34095
4251	51660.19189
4252	51659.34352
4253	51658.18127
4254	51657.9806
4255	51657.80885
4256	51657.16648
4257	51656.61701
4258	51655.17759
4259	51654.62512
4260	51654.13228
4261	51653.53538
4262	51653.17304
4263	51652.48895
4264	51652.33167
4265	51652.02002
4266	51651.72381
4267	51650.90502
4268	51650.7528
4269	51650.40553
4270	51648.80048
4271	51646.16147
4272	51644.85639
4273	51644.65581
4274	51644.58749
4275	51643.76358
4276	51643.16707
4277	51642.79445
4278	51640.61383
4279	51640.23377
4280	51636.56828
4281	51635.81468
4282	51634.26409
4283	51634.0404
4284	51633.7888
4285	51631.36299
4286	51631.26126
4287	51631.01781
4288	51630.6697
4289	51630.3126
4290	51629.79737
4291	51629.25802
4292	51629.20192
4293	51628.53888
4294	51627.77847
4295	51627.51907
4296	51626.25682
4297	51625.29648
4298	51624.87886
4299	51624.55589
4300	51623.0311
4301	51620.28134
4302	51620.06946
4303	51619.46409
4304	51619.05618
4305	51618.62632
4306	51618.51543
4307	51618.27262
4308	51618.08392
4309	51617.65629
4310	51617.39287
4311	51612.13015
4312	51611.79068
4313	51611.64231
4314	51610.76986
4315	51610.10215
4316	51609.88669
4317	51607.05928
4318	51606.00327
4319	51605.47338
4320	51603.66022
4321	51603.42673
4322	51602.25772
4323	51596.34732
4324	51596.0126
4325	51594.85472
4326	51594.30161
4327	51593.77358
4328	51593.51227
4329	51592.94291
4330	51590.96666
4331	51590.80731
4332	51589.07561
4333	51588.84815
4334	51588.74123
4335	51588.56434
4336	51588.05671
4337	51587.53323
4338	51587.27319
4339	51586.93528
4340	51586.87763
4341	51585.87739
4342	51584.92476
4343	51583.66814
4344	51581.57887
4345	51580.5991
4346	51579.65178
4347	51579.36981
4348	51579.18782
4349	51579.01768
4350	51578.72607
4351	51578.04618
4352	51577.88718
4353	51577.64048
4354	51577.44
4355	51577.01544
4356	51576.38229
4357	51576.12117
4358	51575.38408
4359	51574.10948
4360	51572.85746
4361	51571.87407
4362	51571.44748
4363	51570.72312
4364	51570.26312
4365	51570.13822
4366	51568.48869
4367	51568.3351
4368	51564.59695
4369	51564.05116
4370	51563.26976
4371	51562.42891
4372	51561.81237
4373	51561.31514
4374	51560.79422
4375	51560.63405
4376	51560.50373
4377	51559.80219
4378	51559.44532
4379	51559.38401
4380	51559.11116
4381	51558.92456
4382	51558.2651
4383	51557.76951
4384	51557.52441
4385	51557.20489
4386	51556.45409
4387	51556.32842
4388	51555.62436
4389	51555.41052
4390	51555.18814
4391	51554.27205
4392	51553.81858
4393	51552.6687
4394	51552.21471
4395	51551.69465
4396	51551.49328
4397	51550.06784
4398	51548.80735
4399	51548.33205
4400	51548.13363
4401	51547.71953
4402	51546.23747
4403	51546.14178
4404	51544.92651
4405	51544.3642
4406	51544.08892
4407	51542.81844
4408	51542.66405
4409	51542.49115
4410	51542.35615
4411	51540.02342
4412	51538.66517
4413	51538.35942
4414	51537.89102
4415	51537.72392
4416	51537.07484
4417	51536.97783
4418	51536.20706
4419	51536.13801
4420	51535.6397
4421	51533.28102
4422	51532.40634
4423	51532.23064
4424	51531.51425
4425	51531.32139
4426	51530.51042
4427	51528.59287
4428	51528.31874
4429	51526.87653
4430	51526.0315
4431	51522.66927
4432	51522.44429
4433	51522.06926
4434	51519.92193
4435	51519.76538
4436	51519.54623
4437	51518.35359
4438	51516.16137
4439	51514.68298
4440	51514.55803
4441	51514.40892
4442	51513.2882
4443	51512.99903
4444	51512.73559
4445	51512.17045
4446	51509.94461
4447	51509.76788
4448	51509.0219
4449	51508.70947
4450	51508.0808
4451	51504.83017
4452	51504.46416
4453	51504.33616
4454	51503.62248
4455	51502.15994
4456	51501.7511
4457	51501.39623
4458	51501.01321
4459	51497.99132
4460	51497.84777
4461	51496.75792
4462	51495.76594
4463	51495.25669
4464	51495.20841
4465	51494.39839
4466	51493.15821
4467	51493.03858
4468	51489.91653
4469	51489.42188
4470	51488.93413
4471	51488.74248
4472	51488.12369
4473	51487.34401
4474	51486.86291
4475	51486.39744
4476	51486.06649
4477	51485.82353
4478	51485.01444
4479	51484.6683
4480	51483.55043
4481	51482.38147
4482	51481.63538
4483	51481.23468
4484	51480.96694
4485	51480.80519
4486	51479.78935
4487	51479.55797
4488	51478.0803
4489	51477.85511
4490	51477.57495
4491	51474.57043
4492	51474.4395
4493	51473.76747
4494	51472.91549
4495	51472.89334
4496	51471.51113
4497	51470.90599
4498	51470.65865
4499	51469.87257
4500	51469.7444
4501	51469.24763
4502	51468.21969
4503	51468.03823
4504	51467.15394
4505	51466.78446
4506	51465.96977
4507	51465.20747
4508	51464.59854
4509	51464.26971
4510	51463.06166
4511	51462.9422
4512	51462.75732
4513	51459.16719
4514	51458.51537
4515	51458.06044
4516	51457.31105
4517	51456.66408
4518	51453.84338
4519	51453.06274
4520	51452.59246
4521	51452.51783
4522	51452.10933
4523	51452.02299
4524	51451.00344
4525	51450.55801
4526	51448.61587
4527	51448.56881
4528	51448.42123
4529	51447.3845
4530	51447.30328
4531	51446.98693
4532	51445.13699
4533	51445.0609
4534	51444.74107
4535	51444.61669
4536	51444.03359
4537	51443.79244
4538	51443.67956
4539	51443.13224
4540	51442.85214
4541	51442.7269
4542	51441.06384
4543	51440.21628
4544	51439.71171
4545	51439.47591
4546	51438.59597
4547	51435.07713
4548	51434.24376
4549	51433.7844
4550	51433.56678
4551	51433.04228
4552	51432.66247
4553	51432.48207
4554	51431.14876
4555	51431.01643
4556	51430.68605
4557	51430.00152
4558	51429.91543
4559	51428.41896
4560	51428.24885
4561	51426.89786
4562	51424.6527
4563	51424.24925
4564	51424.2244
4565	51423.81376
4566	51423.40538
4567	51423.01955
4568	51417.55159
4569	51416.54109
4570	51415.75146
4571	51415.54479
4572	51415.41806
4573	51414.97617
4574	51414.41789
4575	51413.98922
4576	51413.63012
4577	51413.41729
4578	51413.26125
4579	51413.07004
4580	51412.97879
4581	51412.88611
4582	51412.68615
4583	51411.42573
4584	51411.31033
4585	51410.42398
4586	51410.18563
4587	51409.9032
4588	51407.94658
4589	51407.22421
4590	51405.97281
4591	51405.57775
4592	51405.1051
4593	51404.91064
4594	51404.81734
4595	51404.65658
4596	51404.03252
4597	51403.28538
4598	51403.10991
4599	51400.72865
4600	51400.46991
4601	51400.36328
4602	51399.03037
4603	51398.96708
4604	51398.25692
4605	51397.01007
4606	51396.55654
4607	51396.35147
4608	51395.91903
4609	51395.76702
4610	51395.61301
4611	51395.43175
4612	51394.64875
4613	51393.3802
4614	51392.6863
4615	51391.46898
4616	51390.30253
4617	51390.12865
4618	51388.44956
4619	51387.62683
4620	51387.25821
4621	51386.72203
4622	51385.4673
4623	51381.2223
4624	51380.6763
4625	51379.80071
4626	51379.155
4627	51379.0602
4628	51378.53787
4629	51378.23783
4630	51377.9792
4631	51377.73668
4632	51377.30267
4633	51376.82676
4634	51372.08241
4635	51370.3567
4636	51370.1248
4637	51369.53302
4638	51369.27095
4639	51367.85053
4640	51367.71241
4641	51367.59577
4642	51366.81637
4643	51366.22593
4644	51365.90228
4645	51365.59806
4646	51364.42103
4647	51364.26983
4648	51364.04369
4649	51363.94943
4650	51363.0866
4651	51362.86336
4652	51362.40914
4653	51361.29752
4654	51360.80968
4655	51360.73422
4656	51359.83665
4657	51359.48023
4658	51359.30147
4659	51358.56557
4660	51357.81436
4661	51357.38922
4662	51355.56707
4663	51355.24932
4664	51354.83531
4665	51354.60823
4666	51353.98901
4667	51353.71454
4668	51352.58797
4669	51351.92075
4670	51351.74465
4671	51351.39212
4672	51350.57788
4673	51348.69636
4674	51348.11346
4675	51347.57123
4676	51347.39435
4677	51347.25912
4678	51347.01547
4679	51346.56287
4680	51346.3422
4681	51343.0667
4682	51342.66479
4683	51341.95068
4684	51341.10684
4685	51339.93358
4686	51339.89988
4687	51339.81054
4688	51339.286
4689	51338.69194
4690	51338.50537
4691	51337.42766
4692	51336.61883
4693	51336.24322
4694	51336.00988
4695	51335.79104
4696	51335.27699
4697	51335.15703
4698	51334.94664
4699	51333.91601
4700	51333.82051
4701	51332.86033
4702	51332.28192
4703	51331.32848
4704	51330.4853
4705	51330.33973
4706	51329.89493
4707	51328.71595
4708	51328.51733
4709	51328.23953
4710	51328.10606
4711	51327.82978
4712	51327.7931
4713	51327.48403
4714	51326.68994
4715	51326.35856
4716	51326.12651
4717	51326.00092
4718	51325.51322
4719	51325.20006
4720	51325.06557
4721	51324.32794
4722	51323.3097
4723	51323.09228
4724	51321.58381
4725	51321.20393
4726	51320.85831
4727	51319.01954
4728	51318.41587
4729	51313.60014
4730	51311.94876
4731	51311.26659
4732	51310.82675
4733	51307.02485
4734	51306.45907
4735	51306.34088
4736	51305.73269
4737	51302.11491
4738	51301.75785
4739	51301.39228
4740	51300.12638
4741	51299.89058
4742	51298.76114
4743	51297.89798
4744	51296.89229
4745	51296.50975
4746	51296.32968
4747	51295.75539
4748	51295.61241
4749	51295.47575
4750	51294.80513
4751	51294.67628
4752	51294.50627
4753	51294.44958
4754	51293.93436
4755	51293.33072
4756	51292.92284
4757	51292.85164
4758	51292.63833
4759	51292.57603
4760	51291.92842
4761	51290.92345
4762	51290.70424
4763	51284.41046
4764	51279.95191
4765	51279.7197
4766	51279.36696
4767	51279.03466
4768	51278.7979
4769	51278.7401
4770	51277.9627
4771	51277.69414
4772	51277.3566
4773	51277.18253
4774	51276.27431
4775	51276.06458
4776	51274.46486
4777	51273.66932
4778	51273.65169
4779	51273.32894
